Student_ID,DOA,DOB,Department_Choices,Department_Admission
20136775,7/1/2013,9/18/1995,IDEPT8825,IDEPT8825
20136780,7/1/2013,6/11/1996,IDEPT3115,IDEPT3115
20136788,7/1/2013,10/2/1995,IDEPT2357,IDEPT2357
20136792,7/1/2013,7/31/1995,IDEPT7005,IDEPT7005
20136794,7/1/2013,5/8/1996,IDEPT1615,IDEPT1615
20136796,7/1/2013,12/4/1995,IDEPT1096,IDEPT1096
20136798,7/1/2013,6/12/1996,IDEPT4938,IDEPT4938
20136800,7/1/2013,4/29/1996,IDEPT4670,IDEPT4670
20136812,7/1/2013,10/6/1995,IDEPT5127,IDEPT5127
20136814,7/1/2013,2/26/1996,IDEPT8473,IDEPT8473
20136833,7/1/2013,9/3/1995,IDEPT4055,IDEPT4055
20136871,7/1/2013,6/6/1996,IDEPT1537,IDEPT1537
20136876,7/1/2013,2/2/1996,IDEPT2357,IDEPT2357
20136912,7/1/2013,9/12/1995,IDEPT2357,IDEPT2357
20136916,7/1/2013,6/13/1996,IDEPT1537,IDEPT1537
20136918,7/1/2013,5/5/1996,IDEPT1423,IDEPT1423
20136940,7/1/2013,6/30/1996,IDEPT7005,IDEPT7005
20136943,7/1/2013,10/26/1995,IDEPT1825,IDEPT1825
20136967,7/1/2013,6/5/1996,IDEPT3778,IDEPT3778
20137002,7/1/2013,8/7/1995,IDEPT3868,IDEPT3868
20137021,7/1/2013,6/16/1996,IDEPT4938,IDEPT4938
20137026,7/1/2013,12/25/1995,IDEPT6347,IDEPT6347
20137027,7/1/2013,5/1/1996,IDEPT8825,IDEPT8825
20137032,7/1/2013,2/9/1996,IDEPT8825,IDEPT8825
20137042,7/1/2013,2/3/1996,IDEPT2357,IDEPT2357
20137092,7/1/2013,6/7/1996,IDEPT7783,IDEPT7783
20137097,7/1/2013,10/8/1995,IDEPT7783,IDEPT7783
20137137,7/1/2013,5/1/1996,IDEPT4055,IDEPT4055
20137140,7/1/2013,6/19/1996,IDEPT1378,IDEPT1378
20137152,7/1/2013,5/13/1996,IDEPT2601,IDEPT2601
20137166,7/1/2013,11/4/1995,IDEPT2425,IDEPT2425
20137174,7/1/2013,7/15/1995,IDEPT5528,IDEPT5528
20137184,7/1/2013,11/24/1995,IDEPT4132,IDEPT4132
20137187,7/1/2013,3/11/1996,IDEPT1677,IDEPT1677
20137215,7/1/2013,4/22/1996,IDEPT2425,IDEPT2425
20137235,7/1/2013,11/2/1995,IDEPT1378,IDEPT1378
20137236,7/1/2013,12/19/1995,IDEPT1677,IDEPT1677
20137257,7/1/2013,4/17/1996,IDEPT1378,IDEPT1378
20137275,7/1/2013,10/4/1995,IDEPT1825,IDEPT1825
20137312,7/1/2013,3/10/1996,IDEPT3115,IDEPT3115
20137336,7/1/2013,9/3/1995,IDEPT2601,IDEPT2601
20137360,7/1/2013,7/20/1995,IDEPT5564,IDEPT5564
20137361,7/1/2013,12/27/1995,IDEPT5408,IDEPT5408
20137365,7/1/2013,3/28/1996,IDEPT1825,IDEPT1825
20137380,7/1/2013,5/2/1996,IDEPT4938,IDEPT4938
20137385,7/1/2013,5/13/1996,IDEPT7783,IDEPT7783
20137396,7/1/2013,2/18/1996,IDEPT5408,IDEPT5408
20137398,7/1/2013,1/16/1996,IDEPT4055,IDEPT4055
20137402,7/1/2013,5/11/1996,IDEPT1367,IDEPT1367
20137405,7/1/2013,11/14/1995,IDEPT1533,IDEPT1533
20137424,7/1/2013,4/22/1996,IDEPT7783,IDEPT7783
20137434,7/1/2013,7/26/1995,IDEPT1378,IDEPT1378
20137438,7/1/2013,2/12/1996,IDEPT1367,IDEPT1367
20137440,7/1/2013,3/10/1996,IDEPT3062,IDEPT3062
20137461,7/1/2013,12/26/1995,IDEPT5127,IDEPT5127
20137467,7/1/2013,4/27/1996,IDEPT1367,IDEPT1367
20137473,7/1/2013,5/3/1996,IDEPT7783,IDEPT7783
20137478,7/1/2013,12/4/1995,IDEPT5127,IDEPT5127
20137485,7/1/2013,6/13/1996,IDEPT5528,IDEPT5528
20137547,7/1/2013,10/20/1995,IDEPT4055,IDEPT4055
20137561,7/1/2013,5/11/1996,IDEPT6347,IDEPT6347
20137574,7/1/2013,11/6/1995,IDEPT8473,IDEPT8473
20137601,7/1/2013,6/4/1996,IDEPT8379,IDEPT8379
20137616,7/1/2013,1/20/1996,IDEPT4670,IDEPT4670
20137639,7/1/2013,11/10/1995,IDEPT5127,IDEPT5127
20137649,7/1/2013,3/21/1996,IDEPT4308,IDEPT4308
20137672,7/1/2013,8/13/1995,IDEPT7005,IDEPT7005
20137674,7/1/2013,1/13/1996,IDEPT1096,IDEPT1096
20137718,7/1/2013,2/15/1996,IDEPT8313,IDEPT8313
20137763,7/1/2013,3/10/1996,IDEPT4670,IDEPT4670
20137797,7/1/2013,10/19/1995,IDEPT5408,IDEPT5408
20137809,7/1/2013,5/29/1996,IDEPT5109,IDEPT5109
20137811,7/1/2013,7/22/1995,IDEPT7783,IDEPT7783
20137844,7/1/2013,1/31/1996,IDEPT1378,IDEPT1378
20137865,7/1/2013,10/8/1995,IDEPT8473,IDEPT8473
20137868,7/1/2013,10/2/1995,IDEPT3868,IDEPT3868
20137911,7/1/2013,2/17/1996,IDEPT6347,IDEPT6347
20137917,7/1/2013,1/18/1996,IDEPT1836,IDEPT1836
20137918,7/1/2013,9/8/1995,IDEPT3115,IDEPT3115
20137928,7/1/2013,1/7/1996,IDEPT2601,IDEPT2601
20137931,7/1/2013,10/24/1995,IDEPT1537,IDEPT1537
20137973,7/1/2013,4/2/1996,IDEPT3778,IDEPT3778
20137981,7/1/2013,10/20/1995,IDEPT1836,IDEPT1836
20137984,7/1/2013,6/1/1996,IDEPT3115,IDEPT3115
20137992,7/1/2013,9/14/1995,IDEPT8473,IDEPT8473
20138021,7/1/2013,4/25/1996,IDEPT5881,IDEPT5881
20138022,7/1/2013,5/29/1996,IDEPT1388,IDEPT1388
20138029,7/1/2013,11/4/1995,IDEPT4670,IDEPT4670
20138035,7/1/2013,8/5/1995,IDEPT5408,IDEPT5408
20138039,7/1/2013,5/14/1996,IDEPT1825,IDEPT1825
20138050,7/1/2013,3/31/1996,IDEPT4308,IDEPT4308
20138084,7/1/2013,7/28/1995,IDEPT3778,IDEPT3778
20138091,7/1/2013,12/30/1995,IDEPT3115,IDEPT3115
20138108,7/1/2013,2/28/1996,IDEPT1096,IDEPT1096
20138144,7/1/2013,7/20/1995,IDEPT8473,IDEPT8473
20138150,7/1/2013,6/20/1996,IDEPT1096,IDEPT1096
20138156,7/1/2013,4/23/1996,IDEPT8313,IDEPT8313
20138175,7/1/2013,10/30/1995,IDEPT3115,IDEPT3115
20138176,7/1/2013,3/1/1996,IDEPT1423,IDEPT1423
20138204,7/1/2013,5/2/1996,IDEPT1677,IDEPT1677
20138208,7/1/2013,11/15/1995,IDEPT3778,IDEPT3778
20138213,7/1/2013,3/24/1996,IDEPT5564,IDEPT5564
20138246,7/1/2013,10/27/1995,IDEPT5528,IDEPT5528
20138248,7/1/2013,5/29/1996,IDEPT8379,IDEPT8379
20138257,7/1/2013,10/1/1995,IDEPT1537,IDEPT1537
20138259,7/1/2013,3/26/1996,IDEPT1836,IDEPT1836
20138292,7/1/2013,5/18/1996,IDEPT3868,IDEPT3868
20138311,7/1/2013,3/12/1996,IDEPT1388,IDEPT1388
20138315,7/1/2013,6/9/1996,IDEPT7626,IDEPT7626
20138349,7/1/2013,12/19/1995,IDEPT3115,IDEPT3115
20138360,7/1/2013,3/25/1996,IDEPT5564,IDEPT5564
20138394,7/1/2013,11/29/1995,IDEPT3778,IDEPT3778
20138428,7/1/2013,1/20/1996,IDEPT5564,IDEPT5564
20138432,7/1/2013,4/22/1996,IDEPT2425,IDEPT2425
20138433,7/1/2013,2/16/1996,IDEPT1677,IDEPT1677
20138440,7/1/2013,8/31/1995,IDEPT1533,IDEPT1533
20138442,7/1/2013,3/20/1996,IDEPT5881,IDEPT5881
20138449,7/1/2013,7/21/1995,IDEPT1423,IDEPT1423
20138450,7/1/2013,6/12/1996,IDEPT6347,IDEPT6347
20138452,7/1/2013,10/19/1995,IDEPT1677,IDEPT1677
20138453,7/1/2013,8/10/1995,IDEPT4670,IDEPT4670
20138475,7/1/2013,6/11/1996,IDEPT7626,IDEPT7626
20138486,7/1/2013,3/12/1996,IDEPT1615,IDEPT1615
20138501,7/1/2013,1/13/1996,IDEPT1537,IDEPT1537
20138503,7/1/2013,1/30/1996,IDEPT8379,IDEPT8379
20138509,7/1/2013,6/4/1996,IDEPT7783,IDEPT7783
20138510,7/1/2013,4/9/1996,IDEPT5881,IDEPT5881
20138514,7/1/2013,11/25/1995,IDEPT3115,IDEPT3115
20138520,7/1/2013,6/4/1996,IDEPT5528,IDEPT5528
20138523,7/1/2013,7/3/1996,IDEPT1533,IDEPT1533
20138530,7/1/2013,10/2/1995,IDEPT1825,IDEPT1825
20138558,7/1/2013,10/19/1995,IDEPT5528,IDEPT5528
20138574,7/1/2013,3/27/1996,IDEPT4938,IDEPT4938
20138582,7/1/2013,8/18/1995,IDEPT1388,IDEPT1388
20138588,7/1/2013,8/1/1995,IDEPT4308,IDEPT4308
20138591,7/1/2013,5/17/1996,IDEPT6347,IDEPT6347
20138594,7/1/2013,4/16/1996,IDEPT2425,IDEPT2425
20138633,7/1/2013,6/10/1996,IDEPT3778,IDEPT3778
20138640,7/1/2013,11/24/1995,IDEPT8825,IDEPT8825
20138663,7/1/2013,10/10/1995,IDEPT5881,IDEPT5881
20138683,7/1/2013,5/28/1996,IDEPT3115,IDEPT3115
20138684,7/1/2013,1/16/1996,IDEPT3778,IDEPT3778
20138692,7/1/2013,9/24/1995,IDEPT8473,IDEPT8473
20138696,7/1/2013,1/15/1996,IDEPT4670,IDEPT4670
20138744,7/1/2013,7/10/1995,IDEPT7005,IDEPT7005
20138779,7/1/2013,8/22/1995,IDEPT1836,IDEPT1836
20138788,7/1/2013,10/23/1995,IDEPT8473,IDEPT8473
20138791,7/1/2013,6/6/1996,IDEPT1533,IDEPT1533
20138829,7/1/2013,12/6/1995,IDEPT1537,IDEPT1537
20138842,7/1/2013,6/6/1996,IDEPT5564,IDEPT5564
20138845,7/1/2013,3/19/1996,IDEPT1142,IDEPT1142
20138866,7/1/2013,4/27/1996,IDEPT4670,IDEPT4670
20138867,7/1/2013,10/13/1995,IDEPT8598,IDEPT8598
20138886,7/1/2013,1/7/1996,IDEPT4055,IDEPT4055
20138909,7/1/2013,6/9/1996,IDEPT1825,IDEPT1825
20138916,7/1/2013,9/12/1995,IDEPT1378,IDEPT1378
20138918,7/1/2013,1/24/1996,IDEPT3115,IDEPT3115
20138923,7/1/2013,2/20/1996,IDEPT5528,IDEPT5528
20138933,7/1/2013,11/1/1995,IDEPT2357,IDEPT2357
20138939,7/1/2013,9/29/1995,IDEPT5528,IDEPT5528
20138945,7/1/2013,6/18/1996,IDEPT1096,IDEPT1096
20138952,7/1/2013,2/9/1996,IDEPT1388,IDEPT1388
20138981,7/1/2013,12/24/1995,IDEPT2601,IDEPT2601
20138989,7/1/2013,10/2/1995,IDEPT4308,IDEPT4308
20138999,7/1/2013,9/23/1995,IDEPT1142,IDEPT1142
20139009,7/1/2013,10/24/1995,IDEPT1142,IDEPT1142
20139010,7/1/2013,12/14/1995,IDEPT3778,IDEPT3778
20139016,7/1/2013,1/2/1996,IDEPT2425,IDEPT2425
20139017,7/1/2013,6/6/1996,IDEPT1142,IDEPT1142
20139023,7/1/2013,11/12/1995,IDEPT1142,IDEPT1142
20139028,7/1/2013,8/2/1995,IDEPT3062,IDEPT3062
20139081,7/1/2013,1/13/1996,IDEPT5127,IDEPT5127
20139097,7/1/2013,7/9/1995,IDEPT2357,IDEPT2357
20139101,7/1/2013,2/7/1996,IDEPT5881,IDEPT5881
20139106,7/1/2013,11/25/1995,IDEPT6347,IDEPT6347
20139125,7/1/2013,4/7/1996,IDEPT4670,IDEPT4670
20139134,7/1/2013,10/25/1995,IDEPT5408,IDEPT5408
20139148,7/1/2013,1/7/1996,IDEPT6347,IDEPT6347
20139169,7/1/2013,3/12/1996,IDEPT4308,IDEPT4308
20139174,7/1/2013,10/13/1995,IDEPT8473,IDEPT8473
20139175,7/1/2013,2/22/1996,IDEPT1142,IDEPT1142
20139190,7/1/2013,1/12/1996,IDEPT2054,IDEPT2054
20139193,7/1/2013,11/20/1995,IDEPT1423,IDEPT1423
20139226,7/1/2013,2/5/1996,IDEPT8473,IDEPT8473
20139236,7/1/2013,6/13/1996,IDEPT8825,IDEPT8825
20139243,7/1/2013,5/26/1996,IDEPT3062,IDEPT3062
20139260,7/1/2013,7/12/1995,IDEPT6347,IDEPT6347
20139297,7/1/2013,10/15/1995,IDEPT6347,IDEPT6347
20139301,7/1/2013,1/18/1996,IDEPT8825,IDEPT8825
20139325,7/1/2013,1/13/1996,IDEPT8313,IDEPT8313
20139329,7/1/2013,6/18/1996,IDEPT5881,IDEPT5881
20139360,7/1/2013,8/21/1995,IDEPT1096,IDEPT1096
20139373,7/1/2013,5/26/1996,IDEPT8379,IDEPT8379
20139419,7/1/2013,6/19/1996,IDEPT8598,IDEPT8598
20139425,7/1/2013,2/10/1996,IDEPT1423,IDEPT1423
20139442,7/1/2013,11/28/1995,IDEPT2054,IDEPT2054
20139454,7/1/2013,6/15/1996,IDEPT8379,IDEPT8379
20139456,7/1/2013,2/6/1996,IDEPT4308,IDEPT4308
20139467,7/1/2013,12/16/1995,IDEPT5881,IDEPT5881
20139469,7/1/2013,7/8/1995,IDEPT3115,IDEPT3115
20139520,7/1/2013,10/21/1995,IDEPT8379,IDEPT8379
20139546,7/1/2013,5/29/1996,IDEPT4132,IDEPT4132
20139554,7/1/2013,11/7/1995,IDEPT8825,IDEPT8825
20139569,7/1/2013,10/4/1995,IDEPT4938,IDEPT4938
20139578,7/1/2013,7/29/1995,IDEPT1677,IDEPT1677
20139587,7/1/2013,11/30/1995,IDEPT2601,IDEPT2601
20139592,7/1/2013,12/4/1995,IDEPT1825,IDEPT1825
20139595,7/1/2013,3/11/1996,IDEPT1378,IDEPT1378
20139597,7/1/2013,12/28/1995,IDEPT1836,IDEPT1836
20139598,7/1/2013,11/17/1995,IDEPT1537,IDEPT1537
20139608,7/1/2013,9/23/1995,IDEPT1825,IDEPT1825
20139610,7/1/2013,1/13/1996,IDEPT8825,IDEPT8825
20139613,7/1/2013,6/4/1996,IDEPT4938,IDEPT4938
20139616,7/1/2013,5/28/1996,IDEPT8473,IDEPT8473
20139626,7/1/2013,7/31/1995,IDEPT8825,IDEPT8825
20139653,7/1/2013,11/27/1995,IDEPT2425,IDEPT2425
20139656,7/1/2013,5/13/1996,IDEPT3062,IDEPT3062
20139670,7/1/2013,6/10/1996,IDEPT1533,IDEPT1533
20139691,7/1/2013,5/23/1996,IDEPT1677,IDEPT1677
20139695,7/1/2013,11/18/1995,IDEPT8825,IDEPT8825
20139698,7/1/2013,8/20/1995,IDEPT1537,IDEPT1537
20139701,7/1/2013,11/5/1995,IDEPT4308,IDEPT4308
20139716,7/1/2013,8/1/1995,IDEPT1825,IDEPT1825
20139718,7/1/2013,7/21/1995,IDEPT3062,IDEPT3062
20139751,7/1/2013,3/30/1996,IDEPT2054,IDEPT2054
20139754,7/1/2013,3/10/1996,IDEPT1378,IDEPT1378
20139762,7/1/2013,8/1/1995,IDEPT3062,IDEPT3062
20139763,7/1/2013,12/29/1995,IDEPT5528,IDEPT5528
20139775,7/1/2013,10/19/1995,IDEPT4055,IDEPT4055
20139776,7/1/2013,11/28/1995,IDEPT1615,IDEPT1615
20139795,7/1/2013,1/5/1996,IDEPT1615,IDEPT1615
20139799,7/1/2013,6/11/1996,IDEPT3115,IDEPT3115
20139813,7/1/2013,12/26/1995,IDEPT5127,IDEPT5127
20139815,7/1/2013,4/11/1996,IDEPT7626,IDEPT7626
20139821,7/1/2013,3/29/1996,IDEPT4308,IDEPT4308
20139839,7/1/2013,7/25/1995,IDEPT3868,IDEPT3868
20139856,7/1/2013,1/21/1996,IDEPT6347,IDEPT6347
20139867,7/1/2013,10/7/1995,IDEPT1677,IDEPT1677
20139878,7/1/2013,2/11/1996,IDEPT5881,IDEPT5881
20139880,7/1/2013,2/14/1996,IDEPT3868,IDEPT3868
20139904,7/1/2013,4/30/1996,IDEPT7783,IDEPT7783
20139913,7/1/2013,10/20/1995,IDEPT8379,IDEPT8379
20139938,7/1/2013,4/4/1996,IDEPT6347,IDEPT6347
20139939,7/1/2013,4/19/1996,IDEPT1142,IDEPT1142
20139962,7/1/2013,4/16/1996,IDEPT6347,IDEPT6347
20139964,7/1/2013,2/24/1996,IDEPT1836,IDEPT1836
20141126,7/1/2014,2/14/1997,IDEPT3062,IDEPT3062
20141130,7/1/2014,11/27/1996,IDEPT2601,IDEPT2601
20141153,7/1/2014,2/20/1997,IDEPT1677,IDEPT1677
20141162,7/1/2014,11/21/1996,IDEPT4055,IDEPT4055
20141207,7/1/2014,2/26/1997,IDEPT7783,IDEPT7783
20141257,7/1/2014,7/20/1996,IDEPT5127,IDEPT5127
20141286,7/1/2014,8/15/1996,IDEPT5127,IDEPT5127
20141292,7/1/2014,11/4/1996,IDEPT7783,IDEPT7783
20141309,7/1/2014,4/23/1997,IDEPT4132,IDEPT4132
20141326,7/1/2014,3/30/1997,IDEPT8313,IDEPT8313
20141430,7/1/2014,4/3/1997,IDEPT3778,IDEPT3778
20141431,7/1/2014,10/27/1996,IDEPT8598,IDEPT8598
20141432,7/1/2014,3/16/1997,IDEPT4055,IDEPT4055
20141462,7/1/2014,7/14/1996,IDEPT5127,IDEPT5127
20141478,7/1/2014,4/30/1997,IDEPT8379,IDEPT8379
20141484,7/1/2014,3/29/1997,IDEPT5528,IDEPT5528
20141485,7/1/2014,6/25/1997,IDEPT5564,IDEPT5564
20141494,7/1/2014,4/19/1997,IDEPT8598,IDEPT8598
20141510,7/1/2014,3/20/1997,IDEPT7005,IDEPT7005
20141514,7/1/2014,2/24/1997,IDEPT7783,IDEPT7783
20141516,7/1/2014,10/31/1996,IDEPT5528,IDEPT5528
20141545,7/1/2014,4/12/1997,IDEPT5109,IDEPT5109
20141546,7/1/2014,2/27/1997,IDEPT8473,IDEPT8473
20141553,7/1/2014,10/25/1996,IDEPT2425,IDEPT2425
20141561,7/1/2014,1/8/1997,IDEPT4938,IDEPT4938
20141591,7/1/2014,8/12/1996,IDEPT3868,IDEPT3868
20141598,7/1/2014,3/1/1997,IDEPT1378,IDEPT1378
20141604,7/1/2014,3/12/1997,IDEPT5109,IDEPT5109
20141616,7/1/2014,1/16/1997,IDEPT1615,IDEPT1615
20141639,7/1/2014,3/27/1997,IDEPT5528,IDEPT5528
20141655,7/1/2014,2/17/1997,IDEPT2601,IDEPT2601
20141686,7/1/2014,11/3/1996,IDEPT1388,IDEPT1388
20141690,7/1/2014,12/4/1996,IDEPT5528,IDEPT5528
20141707,7/1/2014,7/23/1996,IDEPT5528,IDEPT5528
20141728,7/1/2014,6/8/1997,IDEPT4670,IDEPT4670
20141735,7/1/2014,7/12/1996,IDEPT4938,IDEPT4938
20141737,7/1/2014,6/27/1997,IDEPT1367,IDEPT1367
20141740,7/1/2014,6/20/1997,IDEPT1367,IDEPT1367
20141759,7/1/2014,5/21/1997,IDEPT3778,IDEPT3778
20141760,7/1/2014,7/8/1996,IDEPT7005,IDEPT7005
20141776,7/1/2014,3/22/1997,IDEPT4132,IDEPT4132
20141779,7/1/2014,5/12/1997,IDEPT4670,IDEPT4670
20141798,7/1/2014,11/17/1996,IDEPT1367,IDEPT1367
20141814,7/1/2014,4/14/1997,IDEPT2425,IDEPT2425
20141830,7/1/2014,2/5/1997,IDEPT2601,IDEPT2601
20141841,7/1/2014,2/26/1997,IDEPT1096,IDEPT1096
20141851,7/1/2014,11/9/1996,IDEPT4055,IDEPT4055
20141886,7/1/2014,9/16/1996,IDEPT3778,IDEPT3778
20141887,7/1/2014,1/1/1997,IDEPT2357,IDEPT2357
20141961,7/1/2014,9/20/1996,IDEPT3062,IDEPT3062
20141974,7/1/2014,9/5/1996,IDEPT8313,IDEPT8313
20141979,7/1/2014,6/10/1997,IDEPT2425,IDEPT2425
20141991,7/1/2014,4/3/1997,IDEPT2054,IDEPT2054
20142005,7/1/2014,1/25/1997,IDEPT1378,IDEPT1378
20142014,7/1/2014,11/13/1996,IDEPT1615,IDEPT1615
20142066,7/1/2014,10/31/1996,IDEPT5408,IDEPT5408
20142086,7/1/2014,11/28/1996,IDEPT5564,IDEPT5564
20142097,7/1/2014,6/7/1997,IDEPT1378,IDEPT1378
20142107,7/1/2014,10/29/1996,IDEPT1825,IDEPT1825
20142116,7/1/2014,9/29/1996,IDEPT1836,IDEPT1836
20142159,7/1/2014,1/15/1997,IDEPT1388,IDEPT1388
20142194,7/1/2014,8/5/1996,IDEPT1378,IDEPT1378
20142201,7/1/2014,5/15/1997,IDEPT4308,IDEPT4308
20142205,7/1/2014,3/27/1997,IDEPT4132,IDEPT4132
20142218,7/1/2014,10/31/1996,IDEPT5408,IDEPT5408
20142263,7/1/2014,1/1/1997,IDEPT4308,IDEPT4308
20142286,7/1/2014,10/31/1996,IDEPT1533,IDEPT1533
20142297,7/1/2014,6/11/1997,IDEPT3868,IDEPT3868
20142299,7/1/2014,7/5/1997,IDEPT3778,IDEPT3778
20142323,7/1/2014,9/6/1996,IDEPT5528,IDEPT5528
20142332,7/1/2014,2/21/1997,IDEPT2357,IDEPT2357
20142348,7/1/2014,12/7/1996,IDEPT1615,IDEPT1615
20142349,7/1/2014,9/19/1996,IDEPT7005,IDEPT7005
20142356,7/1/2014,4/2/1997,IDEPT1142,IDEPT1142
20142395,7/1/2014,11/17/1996,IDEPT5528,IDEPT5528
20142404,7/1/2014,3/27/1997,IDEPT1615,IDEPT1615
20142416,7/1/2014,7/16/1996,IDEPT2425,IDEPT2425
20142432,7/1/2014,9/23/1996,IDEPT1836,IDEPT1836
20142437,7/1/2014,7/8/1996,IDEPT5881,IDEPT5881
20142442,7/1/2014,11/14/1996,IDEPT2054,IDEPT2054
20142447,7/1/2014,9/20/1996,IDEPT5408,IDEPT5408
20142451,7/1/2014,3/6/1997,IDEPT7626,IDEPT7626
20142455,7/1/2014,7/17/1996,IDEPT7783,IDEPT7783
20142472,7/1/2014,4/8/1997,IDEPT2054,IDEPT2054
20142478,7/1/2014,6/20/1997,IDEPT8598,IDEPT8598
20142482,7/1/2014,2/17/1997,IDEPT3062,IDEPT3062
20142487,7/1/2014,2/15/1997,IDEPT5408,IDEPT5408
20142488,7/1/2014,9/19/1996,IDEPT7626,IDEPT7626
20142503,7/1/2014,1/18/1997,IDEPT5881,IDEPT5881
20142532,7/1/2014,8/11/1996,IDEPT1096,IDEPT1096
20142540,7/1/2014,1/3/1997,IDEPT1367,IDEPT1367
20142550,7/1/2014,4/28/1997,IDEPT4132,IDEPT4132
20142568,7/1/2014,7/16/1996,IDEPT3868,IDEPT3868
20142582,7/1/2014,6/29/1997,IDEPT1423,IDEPT1423
20142655,7/1/2014,1/28/1997,IDEPT5408,IDEPT5408
20142666,7/1/2014,5/2/1997,IDEPT4670,IDEPT4670
20142701,7/1/2014,1/22/1997,IDEPT5109,IDEPT5109
20142708,7/1/2014,7/3/1997,IDEPT1142,IDEPT1142
20142751,7/1/2014,12/19/1996,IDEPT3115,IDEPT3115
20142752,7/1/2014,4/13/1997,IDEPT2425,IDEPT2425
20142757,7/1/2014,3/26/1997,IDEPT5408,IDEPT5408
20142778,7/1/2014,4/22/1997,IDEPT1537,IDEPT1537
20142780,7/1/2014,3/14/1997,IDEPT1825,IDEPT1825
20142793,7/1/2014,10/9/1996,IDEPT5109,IDEPT5109
20142797,7/1/2014,11/7/1996,IDEPT7626,IDEPT7626
20142798,7/1/2014,11/14/1996,IDEPT7783,IDEPT7783
20142827,7/1/2014,4/15/1997,IDEPT8825,IDEPT8825
20142834,7/1/2014,7/28/1996,IDEPT5408,IDEPT5408
20142845,7/1/2014,10/28/1996,IDEPT7626,IDEPT7626
20142847,7/1/2014,2/9/1997,IDEPT6347,IDEPT6347
20142853,7/1/2014,2/20/1997,IDEPT3778,IDEPT3778
20142868,7/1/2014,7/15/1996,IDEPT8313,IDEPT8313
20142883,7/1/2014,3/17/1997,IDEPT1142,IDEPT1142
20142916,7/1/2014,3/5/1997,IDEPT1388,IDEPT1388
20142918,7/1/2014,9/14/1996,IDEPT4670,IDEPT4670
20142921,7/1/2014,7/13/1996,IDEPT1388,IDEPT1388
20142925,7/1/2014,1/5/1997,IDEPT5127,IDEPT5127
20142944,7/1/2014,7/23/1996,IDEPT8379,IDEPT8379
20142948,7/1/2014,4/10/1997,IDEPT1677,IDEPT1677
20142953,7/1/2014,8/17/1996,IDEPT5881,IDEPT5881
20142958,7/1/2014,10/10/1996,IDEPT1825,IDEPT1825
20142970,7/1/2014,4/14/1997,IDEPT1378,IDEPT1378
20142973,7/1/2014,5/8/1997,IDEPT2054,IDEPT2054
20142984,7/1/2014,11/3/1996,IDEPT1677,IDEPT1677
20142996,7/1/2014,4/24/1997,IDEPT5528,IDEPT5528
20143003,7/1/2014,1/23/1997,IDEPT4308,IDEPT4308
20143010,7/1/2014,3/6/1997,IDEPT1533,IDEPT1533
20143032,7/1/2014,4/12/1997,IDEPT4308,IDEPT4308
20143051,7/1/2014,1/19/1997,IDEPT5881,IDEPT5881
20143056,7/1/2014,1/31/1997,IDEPT8379,IDEPT8379
20143064,7/1/2014,8/18/1996,IDEPT5408,IDEPT5408
20143071,7/1/2014,6/21/1997,IDEPT1836,IDEPT1836
20143081,7/1/2014,10/27/1996,IDEPT4308,IDEPT4308
20143093,7/1/2014,9/2/1996,IDEPT2357,IDEPT2357
20143107,7/1/2014,9/13/1996,IDEPT1836,IDEPT1836
20143108,7/1/2014,2/15/1997,IDEPT1378,IDEPT1378
20143111,7/1/2014,5/27/1997,IDEPT7783,IDEPT7783
20143128,7/1/2014,10/24/1996,IDEPT7783,IDEPT7783
20143129,7/1/2014,9/12/1996,IDEPT1836,IDEPT1836
20143136,7/1/2014,9/20/1996,IDEPT4132,IDEPT4132
20143162,7/1/2014,3/30/1997,IDEPT1537,IDEPT1537
20143163,7/1/2014,9/23/1996,IDEPT3778,IDEPT3778
20143169,7/1/2014,2/20/1997,IDEPT6347,IDEPT6347
20143183,7/1/2014,12/10/1996,IDEPT2425,IDEPT2425
20143185,7/1/2014,3/15/1997,IDEPT4308,IDEPT4308
20143186,7/1/2014,5/5/1997,IDEPT8313,IDEPT8313
20143221,7/1/2014,2/12/1997,IDEPT7005,IDEPT7005
20143232,7/1/2014,7/10/1996,IDEPT1423,IDEPT1423
20143243,7/1/2014,7/8/1996,IDEPT7783,IDEPT7783
20143251,7/1/2014,9/24/1996,IDEPT1615,IDEPT1615
20143272,7/1/2014,5/29/1997,IDEPT3778,IDEPT3778
20143287,7/1/2014,2/23/1997,IDEPT7626,IDEPT7626
20143295,7/1/2014,2/27/1997,IDEPT5127,IDEPT5127
20143300,7/1/2014,1/25/1997,IDEPT8379,IDEPT8379
20143321,7/1/2014,9/27/1996,IDEPT1537,IDEPT1537
20143326,7/1/2014,10/19/1996,IDEPT2601,IDEPT2601
20143337,7/1/2014,9/5/1996,IDEPT4938,IDEPT4938
20143341,7/1/2014,1/6/1997,IDEPT5564,IDEPT5564
20143347,7/1/2014,11/21/1996,IDEPT1142,IDEPT1142
20143391,7/1/2014,11/9/1996,IDEPT2601,IDEPT2601
20143425,7/1/2014,7/10/1996,IDEPT1825,IDEPT1825
20143427,7/1/2014,7/5/1997,IDEPT5127,IDEPT5127
20143436,7/1/2014,4/7/1997,IDEPT1533,IDEPT1533
20143437,7/1/2014,10/18/1996,IDEPT3778,IDEPT3778
